120 7140
2 103 107
1 103 108
2 103 109
2 103 110
1 103 111
1 103 112
1 103 114
2 103 115
1 103 116
1 103 117
1 103 118
1 103 119
2 104 105
1 104 107
2 104 108
1 104 109
2 104 110
2 104 111
1 104 112
2 104 113
1 104 114
2 104 115
2 104 116
2 104 117
2 104 118
1 104 119
1 104 120
1 105 106
2 105 107
1 105 108
2 105 109
2 105 110
2 105 111
1 105 112
1 105 113
2 105 114
2 105 115
1 105 116
1 105 117
2 105 118
1 105 119
1 105 120
2 106 107
1 106 108
1 106 109
1 106 110
1 106 111
1 106 112
1 106 113
1 106 114
2 106 115
1 106 116
2 106 117
2 106 118
1 106 119
1 106 120
2 107 108
1 107 109
1 107 110
1 107 111
2 107 112
2 107 113
2 107 114
1 107 115
2 107 116
2 107 117
2 107 118
1 107 119
1 107 120
1 108 109
1 108 110
1 108 111
1 108 112
2 108 113
1 108 114
2 108 115
1 108 116
1 108 117
2 108 118
1 108 119
1 108 120
1 109 110
1 109 111
2 109 112
2 109 113
1 109 114
2 109 115
1 109 116
2 109 118
2 109 119
2 109 120
1 110 111
1 110 112
1 110 113
1 110 114
1 110 115
1 110 116
2 110 117
1 110 118
1 110 119
2 110 120
1 111 112
1 111 113
1 111 114
1 111 115
2 111 116
2 111 117
1 111 118
2 111 119
1 111 120
1 112 113
1 112 114
1 112 115
1 112 116
2 112 117
1 112 118
2 112 119
2 112 120
1 113 114
1 113 115
1 113 116
2 113 117
1 113 118
2 113 119
1 113 120
1 114 115
2 114 116
1 114 117
2 114 118
2 114 119
1 114 120
2 115 116
1 115 117
1 115 118
2 115 119
1 115 120
2 116 117
1 116 118
1 116 119
2 116 120
1 117 119
1 117 120
2 118 119
1 118 120
1 119 120
